စဥ်,အမျိုးအမည်,ကုန်စည်ဒိုင်,နေ့စွဲ,အချင်အတွယ်,စျေးနှုန်း (မြန်မာကျပ်),အတက်/အကျ,%
572,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2025-07-25,kg,"1,300",0,0.00%
573,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2025-07-26,kg,"1,300",0,0.00%
574,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2025-07-27,kg,"1,300",0,0.00%
575,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2025-07-28,kg,"1,300",0,0.00%
576,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2025-07-29,kg,"1,300",0,0.00%
577,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2025-07-30,kg,"1,300",0,0.00%
578,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2025-07-31,kg,"1,300",0,0.00%
579,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2025-08-01,kg,"1,300",0,0.00%
580,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2025-08-02,kg,"1,300",0,0.00%
581,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2025-08-03,kg,"1,300",0,0.00%
582,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2025-08-04,kg,"1,300",0,0.00%
583,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2025-08-05,kg,"1,300",0,0.00%
584,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2025-08-06,kg,"1,260",-40,-3.08%
585,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2025-08-07,kg,"1,260",0,0.00%
586,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2025-08-08,kg,"1,260",0,0.00%
587,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2025-08-09,kg,"1,260",0,0.00%
588,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2025-08-10,kg,"1,260",0,0.00%
589,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2025-08-11,kg,"1,260",0,0.00%
590,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2025-08-12,kg,"1,280",20,1.59%
591,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2025-08-13,kg,"1,280",0,1.59%
592,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2025-08-14,kg,"1,280",0,0.00%
593,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2025-08-15,kg,"1,280",0,0.00%
594,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2025-08-16,kg,"1,280",0,0.00%
595,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2025-08-17,kg,"1,280",0,0.00%
596,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2025-08-18,kg,"1,300",20,1.56%
597,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2025-08-19,kg,"1,300",0,0.00%
598,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2025-08-20,kg,"1,300",0,0.00%
599,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2025-08-21,kg,"1,260",-40,-3.08%
600,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2025-08-22,kg,"1,260",0,0.00%
601,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2025-08-23,kg,"1,260",0,0.00%
602,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2025-08-24,kg,"1,260",0,0.00%
603,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2025-08-25,kg,"1,260",0,0.00%
604,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2025-08-26,kg,"1,260",0,0.00%
605,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2025-08-27,kg,"1,280",20,1.59%
606,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2025-08-28,kg,"1,280",0,0.00%
607,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2025-08-29,kg,"1,280",0,0.00%
608,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2025-08-30,kg,"1,280",0,0.00%
609,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2025-08-31,kg,"1,280",0,0.00%
610,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2025-09-01,kg,"1,300",20,1.56%
611,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2025-09-02,kg,"1,300",0,0.00%
612,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2025-09-03,kg,"1,300",0,0.00%
613,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2025-09-04,kg,"1,300",0,0.00%
614,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2025-09-05,kg,"1,300",0,0.00%
615,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2025-09-06,kg,"1,300",0,0.00%
616,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2025-09-07,kg,"1,300",0,0.00%
617,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2025-09-08,kg,"1,300",0,0.00%
618,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2025-09-09,kg,"1,160",-140,-10.77%
619,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2025-09-10,kg,"1,160",0,0.00%
620,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2025-09-11,kg,"1,160",0,0.00%
621,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2025-09-12,kg,"1,160",0,0.00%
622,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2025-09-13,kg,"1,160",0,0.00%
623,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2025-09-14,kg,"1,160",0,0.00%
624,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2025-09-15,kg,"1,160",0,0.00%
625,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2025-09-16,kg,"1,160",0,0.00%
626,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2025-09-17,kg,"1,160",0,0.00%
627,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2025-09-18,kg,"1,160",0,0.00%
628,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2025-09-19,kg,"1,160",0,0.00%
629,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2025-09-20,kg,"1,160",0,0.00%
630,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2025-09-21,kg,"1,160",0,0.00%
631,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2025-09-22,kg,"1,160",0,0.00%
632,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2025-09-23,kg,"1,120",-40,-3.45%
633,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2025-09-24,kg,"1,120",0,0.00%
634,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2025-09-25,kg,"1,120",0,0.00%
635,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2025-09-26,kg,"1,120",0,0.00%
636,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2025-09-27,kg,"1,120",0,0.00%
637,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2025-09-28,kg,"1,120",0,0.00%
638,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2025-09-29,kg,"1,120",0,0.00%
639,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2025-09-30,kg,"1,120",0,0.00%
640,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2025-10-01,kg,"1,120",0,0.00%
641,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2025-10-02,kg,"1,120",0,0.00%
642,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2025-10-03,kg,"1,120",0,0.00%
643,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2025-10-04,kg,"1,120",0,0.00%
644,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2025-10-05,kg,"1,120",0,0.00%
645,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2025-10-06,kg,"1,120",0,0.00%
646,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2025-10-07,kg,"1,120",0,0.00%
647,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2025-10-08,kg,"1,120",0,0.00%
648,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2025-10-09,kg,"1,160",40,3.57%
649,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2025-10-10,kg,"1,160",0,0.00%
650,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2025-10-11,kg,"1,160",0,0.00%
651,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2025-10-12,kg,"1,160",0,0.00%
652,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2025-10-13,kg,"1,160",0,0.00%
653,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2025-10-14,kg,"1,160",0,0.00%
654,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2025-10-15,kg,"1,160",0,0.00%
655,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2025-10-16,kg,"1,160",0,0.00%
656,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2025-10-17,kg,"1,160",0,0.00%
657,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2025-10-18,kg,"1,160",0,0.00%
658,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2025-10-19,kg,"1,160",0,0.00%
659,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2025-10-20,kg,"1,160",0,0.00%
660,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2025-10-21,kg,"1,160",0,0.00%
661,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2025-10-22,kg,"1,140",-20,-1.72%
662,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2025-10-23,kg,"1,140",0,0.00%
663,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2025-10-24,kg,"1,140",0,0.00%
664,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2025-10-25,kg,"1,140",0,0.00%
665,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2025-10-26,kg,"1,140",0,0.00%
666,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2025-10-27,kg,"1,140",0,0.00%
667,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2025-10-28,kg,"1,140",0,0.00%
668,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2025-10-29,kg,"1,140",0,0.00%
669,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2025-10-30,kg,"1,140",0,0.00%
670,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2025-10-31,kg,"1,140",0,0.00%
671,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2025-11-01,kg,"1,140",0,0.00%
672,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2025-11-02,kg,"1,140",0,0.00%
673,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2025-11-03,kg,"1,140",0,0.00%
674,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2025-11-04,kg,"1,140",0,0.00%
675,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2025-11-05,kg,"1,140",0,0.00%
676,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2025-11-06,kg,"1,140",0,0.00%
677,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2025-11-07,kg,"1,140",0,0.00%
678,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2025-11-08,kg,"1,140",0,0.00%
679,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2025-11-09,kg,"1,140",0,0.00%
680,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2025-11-10,kg,"1,140",0,0.00%
681,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2025-11-11,kg,"1,140",0,0.00%
682,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2025-11-12,kg,"1,140",0,0.00%
683,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2025-11-13,kg,"1,140",0,0.00%
684,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2025-11-14,kg,"1,140",0,0.00%
685,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2025-11-15,kg,"1,140",0,0.00%
686,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2025-11-16,kg,"1,140",0,0.00%
687,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2025-11-17,kg,"1,140",0,0.00%
688,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2025-11-18,kg,"1,140",0,0.00%
689,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2025-11-19,kg,"1,140",0,0.00%
690,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2025-11-20,kg,"1,140",0,0.00%
691,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2025-11-21,kg,"1,140",0,0.00%
692,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2025-11-22,kg,"1,140",0,0.00%
693,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2025-11-23,kg,"1,140",0,0.00%
694,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2025-11-24,kg,"1,140",0,0.00%
695,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2025-11-25,kg,"1,140",0,0.00%
696,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2025-11-26,kg,"1,140",0,0.00%
697,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2025-11-27,kg,"1,140",0,0.00%
698,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2025-11-28,kg,"1,140",0,0.00%
699,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2025-11-29,kg,"1,140",0,0.00%
700,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2025-11-30,kg,"1,140",0,0.00%
701,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2025-12-01,kg,"1,140",0,0.00%
702,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2025-12-02,kg,"1,140",0,0.00%
703,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2025-12-03,kg,"1,140",0,0.00%
704,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2025-12-04,kg,"1,140",0,0.00%
705,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2025-12-05,kg,"1,140",0,0.00%
706,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2025-12-06,kg,"1,140",0,0.00%
707,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2025-12-07,kg,"1,140",0,0.00%
708,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2025-12-08,kg,"1,140",0,0.00%
709,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2025-12-09,kg,"1,140",0,0.00%
710,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2025-12-10,kg,"1,140",0,0.00%
711,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2025-12-11,kg,"1,140",0,0.00%
712,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2025-12-12,kg,"1,140",0,0.00%
713,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2025-12-13,kg,"1,140",0,0.00%
714,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2025-12-14,kg,"1,140",0,0.00%
715,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2025-12-15,kg,"1,140",0,0.00%
716,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2025-12-16,kg,"1,140",0,0.00%
717,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2025-12-17,kg,"1,140",0,0.00%
718,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2025-12-18,kg,"1,140",0,0.00%
719,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2025-12-19,kg,"1,140",0,0.00%
720,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2025-12-20,kg,"1,140",0,0.00%
721,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2025-12-21,kg,"1,140",0,0.00%
722,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2025-12-22,kg,"1,140",0,0.00%
723,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2025-12-23,kg,"1,140",0,0.00%
724,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2025-12-24,kg,"1,140",0,0.00%
725,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2025-12-25,kg,"1,140",0,0.00%
726,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2025-12-26,kg,"1,140",0,0.00%
727,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2025-12-27,kg,"1,140",0,0.00%
728,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2025-12-28,kg,"1,140",0,0.00%
729,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2025-12-29,kg,"1,140",0,0.00%
730,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2025-12-30,kg,"1,140",0,0.00%
731,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2025-12-31,kg,"1,140",0,0.00%
732,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2026-01-01,kg,"1,140",0,0.00%
733,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2026-01-02,kg,"1,140",0,0.00%
734,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2026-01-03,kg,"1,140",0,0.00%
735,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2026-01-04,kg,"1,140",0,0.00%
736,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2026-01-05,kg,"1,140",0,0.00%
737,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2026-01-06,kg,"1,140",0,0.00%
738,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2026-01-07,kg,"1,140",0,0.00%
739,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2026-01-08,kg,"1,140",0,0.00%
740,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2026-01-09,kg,"1,140",0,0.00%
741,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2026-01-10,kg,"1,140",0,0.00%
742,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2026-01-11,kg,"1,140",0,0.00%
743,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2026-01-12,kg,"1,140",0,0.00%
744,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2026-01-13,kg,"1,140",0,0.00%
745,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2026-01-14,kg,"1,140",0,0.00%
746,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2026-01-15,kg,"1,140",0,0.00%
747,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2026-01-16,kg,"1,140",0,0.00%
748,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2026-01-17,kg,"1,140",0,0.00%
749,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2026-01-18,kg,"1,140",0,0.00%
750,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2026-01-19,kg,"1,140",0,0.00%
751,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2026-01-20,kg,"1,140",0,0.00%
752,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2026-01-21,kg,"1,140",0,0.00%
753,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2026-01-22,kg,"1,140",0,0.00%
754,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2026-01-23,kg,"1,140",0,0.00%
755,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2026-01-24,kg,"1,140",0,0.00%
756,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2026-01-25,kg,"1,140",0,0.00%
757,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2026-01-26,kg,"1,140",0,0.00%
758,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2026-01-27,kg,"1,140",0,0.00%
759,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2026-01-28,kg,"1,140",0,0.00%
760,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2026-01-29,kg,"1,140",0,0.00%
761,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2026-01-30,kg,"1,140",0,0.00%
762,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2026-01-31,kg,"1,140",0,0.00%
763,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2026-02-01,kg,"1,140",0,0.00%
764,ဆန်ဧည့်မထ(ထိပ်စ),ဝါးတန်းကုန်စည်ဒိုင်,2026-02-02,kg,"1,140",0,0.00%
