စဥ်,အမျိုးအမည်,ကုန်စည်ဒိုင်,နေ့စွဲ,အချင်အတွယ်,စျေးနှုန်း (မြန်မာကျပ်),အတက်/အကျ,%
591,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2025-08-13,တင်း,"25,215",0,0.00%
592,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2025-08-14,တင်း,"25,215",0,0.00%
593,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2025-08-15,တင်း,"25,215",0,0.00%
594,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2025-08-16,တင်း,"25,215",0,0.00%
595,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2025-08-17,တင်း,"25,215",0,0.00%
596,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2025-08-18,တင်း,"25,215",0,0.00%
597,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2025-08-19,တင်း,"25,215",0,0.00%
598,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2025-08-20,တင်း,"25,215",0,0.00%
599,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2025-08-21,တင်း,"25,215",0,0.00%
600,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2025-08-22,တင်း,"25,215",0,0.00%
601,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2025-08-23,တင်း,"25,215",0,0.00%
602,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2025-08-24,တင်း,"25,215",0,0.00%
603,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2025-08-25,တင်း,"25,215",0,0.00%
604,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2025-08-26,တင်း,"25,215",0,0.00%
605,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2025-08-27,တင်း,"25,215",0,0.00%
606,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2025-08-28,တင်း,"25,215",0,0.00%
607,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2025-08-29,တင်း,"25,215",0,0.00%
608,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2025-08-30,တင်း,"25,215",0,0.00%
609,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2025-08-31,တင်း,"25,215",0,0.00%
610,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2025-09-01,တင်း,"25,215",0,0.00%
611,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2025-09-02,တင်း,"25,215",0,0.00%
612,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2025-09-03,တင်း,"24,759",-456,-1.81%
613,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2025-09-04,တင်း,"24,759",0,0.00%
614,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2025-09-05,တင်း,"24,759",0,0.00%
615,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2025-09-06,တင်း,"24,759",0,0.00%
616,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2025-09-07,တင်း,"24,759",0,0.00%
617,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2025-09-08,တင်း,"24,759",0,0.00%
618,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2025-09-09,တင်း,"24,147",-612,-2.47%
619,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2025-09-10,တင်း,"24,147",0,0.00%
620,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2025-09-11,တင်း,"24,147",0,0.00%
621,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2025-09-12,တင်း,"24,147",0,0.00%
622,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2025-09-13,တင်း,"24,147",0,0.00%
623,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2025-09-14,တင်း,"24,147",0,0.00%
624,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2025-09-15,တင်း,"24,147",0,0.00%
625,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2025-09-16,တင်း,"24,147",0,0.00%
626,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2025-09-17,တင်း,"24,147",0,0.00%
627,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2025-09-18,တင်း,"24,147",0,0.00%
628,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2025-09-19,တင်း,"24,147",0,0.00%
629,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2025-09-20,တင်း,"24,147",0,0.00%
630,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2025-09-21,တင်း,"24,147",0,0.00%
631,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2025-09-22,တင်း,"24,147",0,0.00%
632,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2025-09-23,တင်း,"23,995",-152,-0.63%
633,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2025-09-24,တင်း,"23,995",0,0.00%
634,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2025-09-25,တင်း,"23,995",0,0.00%
635,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2025-09-26,တင်း,"23,995",0,0.00%
636,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2025-09-27,တင်း,"23,995",0,0.00%
637,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2025-09-28,တင်း,"23,995",0,0.00%
638,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2025-09-29,တင်း,"23,995",0,0.00%
639,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2025-09-30,တင်း,"23,229",-766,-3.19%
640,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2025-10-01,တင်း,"23,229",0,0.00%
641,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2025-10-02,တင်း,"23,229",0,0.00%
642,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2025-10-03,တင်း,"23,229",0,0.00%
643,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2025-10-04,တင်း,"23,229",0,0.00%
644,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2025-10-05,တင်း,"23,229",0,0.00%
645,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2025-10-06,တင်း,"23,229",0,0.00%
646,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2025-10-07,တင်း,"23,229",0,0.00%
647,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2025-10-08,တင်း,"23,229",0,0.00%
648,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2025-10-09,တင်း,"22,465",-764,-3.29%
649,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2025-10-10,တင်း,"22,465",0,0.00%
650,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2025-10-11,တင်း,"22,465",0,0.00%
651,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2025-10-12,တင်း,"22,465",0,0.00%
652,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2025-10-13,တင်း,"22,465",0,0.00%
653,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2025-10-14,တင်း,"22,465",0,0.00%
654,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2025-10-15,တင်း,"22,465",0,0.00%
655,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2025-10-16,တင်း,"22,465",0,0.00%
656,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2025-10-17,တင်း,"22,465",0,0.00%
657,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2025-10-18,တင်း,"22,465",0,0.00%
658,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2025-10-19,တင်း,"22,465",0,0.00%
659,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2025-10-20,တင်း,"22,465",0,0.00%
660,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2025-10-21,တင်း,"22,465",0,0.00%
661,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2025-10-22,တင်း,"22,310",-155,-0.69%
662,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2025-10-23,တင်း,"22,310",0,0.00%
663,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2025-10-24,တင်း,"22,313",3,0.01%
664,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2025-10-25,တင်း,"22,313",0,0.01%
665,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2025-10-26,တင်း,"22,313",0,0.01%
666,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2025-10-27,တင်း,"22,313",0,0.00%
667,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2025-10-28,တင်း,"21,854",-459,-2.06%
668,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2025-10-29,တင်း,"21,854",0,0.00%
669,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2025-10-30,တင်း,"21,854",0,0.00%
670,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2025-10-31,တင်း,"21,854",0,0.00%
671,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2025-11-01,တင်း,"21,854",0,0.00%
672,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2025-11-02,တင်း,"21,854",0,0.00%
673,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2025-11-03,တင်း,"21,854",0,0.00%
674,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2025-11-04,တင်း,"21,854",0,0.00%
675,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2025-11-05,တင်း,"21,854",0,0.00%
676,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2025-11-06,တင်း,"21,242",-612,-2.80%
677,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2025-11-07,တင်း,"21,242",0,0.00%
678,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2025-11-08,တင်း,"21,242",0,0.00%
679,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2025-11-09,တင်း,"21,242",0,0.00%
680,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2025-11-10,တင်း,"21,242",0,0.00%
681,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2025-11-11,တင်း,"21,242",0,0.00%
682,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2025-11-12,တင်း,"21,242",0,0.00%
683,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2025-11-13,တင်း,"21,242",0,0.00%
684,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2025-11-14,တင်း,"21,242",0,0.00%
685,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2025-11-15,တင်း,"21,242",0,0.00%
686,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2025-11-16,တင်း,"21,242",0,0.00%
687,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2025-11-17,တင်း,"21,242",0,0.00%
688,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2025-11-18,တင်း,"21,702",460,2.16%
689,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2025-11-19,တင်း,"21,702",0,0.00%
690,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2025-11-20,တင်း,"21,702",0,0.00%
691,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2025-11-21,တင်း,"21,702",0,0.00%
692,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2025-11-22,တင်း,"21,702",0,0.00%
693,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2025-11-23,တင်း,"21,702",0,0.00%
694,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2025-11-24,တင်း,"21,702",0,0.00%
695,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2025-11-25,တင်း,"22,006",304,1.40%
696,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2025-11-26,တင်း,"22,006",0,0.00%
697,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2025-11-27,တင်း,"22,006",0,0.00%
698,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2025-11-28,တင်း,"22,006",0,0.00%
699,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2025-11-29,တင်း,"22,006",0,0.00%
700,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2025-11-30,တင်း,"22,006",0,0.00%
701,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2025-12-01,တင်း,"22,006",0,0.00%
702,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2025-12-02,တင်း,"22,313",307,1.39%
703,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2025-12-03,တင်း,"22,313",0,0.00%
704,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2025-12-04,တင်း,"22,313",0,0.00%
705,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2025-12-05,တင်း,"22,313",0,0.00%
706,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2025-12-06,တင်း,"22,313",0,0.00%
707,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2025-12-07,တင်း,"22,313",0,0.00%
708,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2025-12-08,တင်း,"22,313",0,0.00%
709,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2025-12-09,တင်း,"22,313",0,0.00%
710,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2025-12-10,တင်း,"22,313",0,0.00%
711,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2025-12-11,တင်း,"22,313",0,0.00%
712,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2025-12-12,တင်း,"22,313",0,0.00%
713,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2025-12-13,တင်း,"22,313",0,0.00%
714,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2025-12-14,တင်း,"22,313",0,0.00%
715,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2025-12-15,တင်း,"22,313",0,0.00%
716,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2025-12-16,တင်း,"22,465",152,0.68%
717,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2025-12-17,တင်း,"22,465",0,0.00%
718,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2025-12-18,တင်း,"22,465",0,0.00%
719,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2025-12-19,တင်း,"22,465",0,0.00%
720,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2025-12-20,တင်း,"22,465",0,0.00%
721,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2025-12-21,တင်း,"22,465",0,0.00%
722,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2025-12-22,တင်း,"22,465",0,0.00%
723,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2025-12-23,တင်း,"22,158",-307,-1.37%
724,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2025-12-24,တင်း,"22,158",0,0.00%
725,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2025-12-25,တင်း,"22,158",0,0.00%
726,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2025-12-26,တင်း,"22,158",0,0.00%
727,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2025-12-27,တင်း,"22,158",0,0.00%
728,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2025-12-28,တင်း,"22,158",0,0.00%
729,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2025-12-29,တင်း,"22,158",0,0.00%
730,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2025-12-30,တင်း,"22,313",155,0.70%
731,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2025-12-31,တင်း,"22,313",0,0.00%
732,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2026-01-01,တင်း,"22,313",0,0.00%
733,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2026-01-02,တင်း,"22,313",0,0.00%
734,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2026-01-03,တင်း,"22,313",0,0.00%
735,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2026-01-04,တင်း,"22,313",0,0.00%
736,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2026-01-05,တင်း,"22,313",0,0.00%
737,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2026-01-06,တင်း,"22,158",-155,-0.69%
738,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2026-01-07,တင်း,"22,158",0,0.00%
739,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2026-01-08,တင်း,"22,158",0,0.00%
740,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2026-01-09,တင်း,"22,158",0,0.00%
741,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2026-01-10,တင်း,"22,158",0,0.00%
742,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2026-01-11,တင်း,"22,158",0,0.00%
743,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2026-01-12,တင်း,"22,158",0,0.00%
744,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2026-01-13,တင်း,"22,158",0,0.00%
745,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2026-01-14,တင်း,"22,158",0,0.00%
746,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2026-01-15,တင်း,"22,158",0,0.00%
747,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2026-01-16,တင်း,"22,158",0,0.00%
748,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2026-01-17,တင်း,"22,158",0,0.00%
749,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2026-01-18,တင်း,"22,158",0,0.00%
750,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2026-01-19,တင်း,"22,158",0,0.00%
751,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2026-01-20,တင်း,"22,158",0,0.00%
752,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2026-01-21,တင်း,"22,158",0,0.00%
753,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2026-01-22,တင်း,"22,158",0,0.00%
754,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2026-01-23,တင်း,"22,158",0,0.00%
755,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2026-01-24,တင်း,"22,158",0,0.00%
756,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2026-01-25,တင်း,"22,158",0,0.00%
757,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2026-01-26,တင်း,"22,158",0,0.00%
758,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2026-01-27,တင်း,"22,617",459,2.07%
759,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2026-01-28,တင်း,"22,617",0,0.00%
760,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2026-01-29,တင်း,"22,617",0,0.00%
761,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2026-01-30,တင်း,"22,617",0,0.00%
762,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2026-01-31,တင်း,"22,617",0,0.00%
763,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2026-02-01,တင်း,"22,617",0,0.00%
764,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2026-02-02,တင်း,"22,617",0,0.00%
765,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2026-02-03,တင်း,"22,772",155,0.68%
766,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2026-02-04,တင်း,"22,617",-155,-0.68%
767,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2026-02-05,တင်း,"22,772",155,0.68%
768,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2026-02-06,တင်း,"22,772",0,0.00%
769,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2026-02-07,တင်း,"22,772",0,0.00%
770,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2026-02-08,တင်း,"22,772",0,0.00%
771,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2026-02-09,တင်း,"22,772",0,0.00%
772,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2026-02-10,တင်း,"23,229",457,2.01%
773,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2026-02-11,တင်း,"23,229",0,0.00%
774,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2026-02-12,တင်း,"23,229",0,0.00%
775,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2026-02-13,တင်း,"23,229",0,0.00%
776,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2026-02-14,တင်း,"23,229",0,0.00%
777,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2026-02-15,တင်း,"23,229",0,0.00%
778,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2026-02-16,တင်း,"23,229",0,0.00%
779,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2026-02-17,တင်း,"23,229",0,0.00%
780,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2026-02-18,တင်း,"23,229",0,0.00%
781,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2026-02-19,တင်း,"23,536",307,1.32%
782,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2026-02-20,တင်း,"23,536",0,0.00%
783,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2026-02-21,တင်း,"23,536",0,0.00%
784,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2026-02-22,တင်း,"23,536",0,0.00%
785,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2026-02-23,တင်း,"23,536",0,0.00%
786,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2026-02-24,တင်း,"23,536",0,0.00%
787,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2026-02-25,တင်း,"23,536",0,0.00%
788,ပြောင်းဖူးစေ့,ဘုရင့်နောင်ကုန်စည်ဒိုင်,2026-02-26,တင်း,"23,536",0,0.00%
